name	domain	country
(3) Université Mohammed V Agdal Faculté des Sciences Juridiques Economiques et Sociales Rabat 	http://www.fsjesr.ac.ma/	MA
Ajayi Crowther University Oyo 	http://www.acu.edu.ng/	NG
(3) Universite Ibnou Zohr Faculté des Lettres et des Sciences Humaines Agadir 	http://www.flsh-agadir.ac.ma/	MA
(1) Bells University of Technology Otta 	http://www.bellsuniversity.org/	NG
Niger Delta University 	http://www.ndu.edu.ng/	NG
(1) Université Libre de Tunis 	http://www.ult-tunisie.com/	TN
École Nationale d'Ingénieurs de Monastir 	http://www.enim.rnu.tn/	TN
Institute for Language and communication Studies ILCS 	http://www.ilcs.ac.ma/	MA
Federal University Ndufu Alike Ebonyi State 	http://www.funai.edu.ng/	NG
École Normale Supérieure des Lettres et Sciences Humaines de Constantine 	http://www.ens-constantine.dz/	DZ
École Nationale Supérieure Vétérinaire d'Alger 	http://www.ensv.dz/	DZ
École Supérieure Algerienne des Affaires 	http://www.esaa.dz/	DZ
Centre MUNDIAPOLIS d'Ingénierie et de Management MUNDIAPOLIS 	http://mundiapolis.ma/	MA
École Nationale d'Agriculture de Meknès 	http://www.enameknes.ma/	MA
Zimbabwe Open University 	http://www.zou.ac.zw/	ZW
École Nationale Polytechnique d'Architecture et d'Urbanisme 	http://www.epau.edu.dz/	DZ
(3) Institut Agronomique et Veterinaire Hassan II Complexe Horticole d'Agadir 	http://www.iavcha.ac.ma/	MA
Université de Ngaoundéré 	http://www.univ-ndere.cm/	CM
École Polytechnique d’Architecture et d’Urbanisme  	http://www.epau-alger.edu.dz/	DZ
(3) Université Hassan II Mohammedia École Nationale de Commerce et de Gestion Ain Sebaâ 	http://www.encgcasa.ac.ma/	MA
Université Internationale de Casablanca 	http://www.uic.ac.ma/	MA
Ibrahim Badamasi Babangida University Lapai 	http://www.ibbu.edu.ng/	NG
Njala University Sierra Leone 	http://njalauniversity.edu.sl/	SL
École Nationale Supérieure en Statistique et en Économie Appliquée 	http://www.inps-alger.dz/	DZ
Inoorero University (Kenya School of Professional Studies) 	http://www.iu.ac.ke/	KE
El Shorouk Academy 	http://www.elshoroukacademy.edu.eg/	EG
Gezira University 	http://www.uofg.edu.sd/	SD
Nasarawa State University 	http://www.nsuk.edu.ng/	NG
Sebha University /Sabha University 	http://www.sebhau.edu.ly/	LY
Time Université 	http://www.time.ens.tn/	TN
Faculté des Sciences de Monastir 	http://www.fsm.rnu.tn/	TN
École des Hautes Études Economiques et Commerciales Marrakech 	http://www.ecoleheec.ac.ma/	MA
Institut Supérieur d'Informatique et des Techniques de Communication Hammam Sousse 	http://www.infcom.rnu.tn/	TN
Nigerian Turkish Nile University Abuja 	http://www.ntnu.edu.ng/	NG
Centre Universitaire d'El Oued 	http://www.univ-eloued.dz/	DZ
Université Kofi Annan de Guinee 	http://www.univ-kag.org/	GN
Caleb University 	http://calebuniversity.edu.ng/	NG
Canadian International College 	http://www.cic-cairo.com/	EG
École Nationale Supérieure des Sciences de la Mer et de l’Aménagement du Littoral 	http://www.enssmal.dz/	DZ
(1) Université Libre de Kigali 	http://www.ulk.ac.rw/	RW
University of Gedo 	http://www.uofgedo.com/	SO
Institut Supérieur d'Études Maritimes Casablanca 	http://www.isem.ac.ma/	MA
Achievers University Owo 	http://achievers.edu.ng/	NG
Umaru Musa Yar'Adua University (Katsina State University) 	http://www.umyu.edu.ng/	NG
Institut de Mathematiques et de Sciences Physiques Porto Novo Benin 	http://www.imsp-uac.org/	BJ
Lead City University Ibadan 	http://www.lcu.edu.ng/	NG
Ekiti State University Ado Ekiti (University of Ado Ekiti) 	http://eksu.edu.ng/	NG
Nahda University 	http://www.nahdauniversity.org/	EG
Kiriri Women's University of Science & Technology 	http://www.kwust.ac.ke/	KE
Institut de Formation et de Recherche Démographiques Cameroun 	http://www.iford-cm.org/	CM
Université Africaine Ahmed Draia Adrar 	http://www.univ-adrar.dz/	DZ
École Supérieure de Design et des Arts Visuels ESDAV 	http://www.ecole-design.com/	MA
Arba Minch University 	http://www.amu.edu.et/	ET
(3) Université Hassan II Ain Chock Faculté de Médecine et de Pharmacie Casablanca 	http://www.fmpc.ac.ma/	MA
Bindura University of Science Education 	http://www.buse.ac.zw/	ZW
Nile Valley University 	http://www.nilevalley.edu.sd/	SD
Centre Universitaire de Bordj Bou Arréridj 	http://www.univ-bba.dz/	DZ
École Inter-Etats des Sciences et Medecine Veterinaires 	http://www.eismv.org/	SN
Multimedia University College of Kenya 	http://www.mmu.ac.ke/	KE
(3) Université Sidi Mohammed Ben Abdellah École Nationale des Sciences Appliquées Fès 	http://www.ensaf.ac.ma/	MA
(1) Tai Solarin University of Education 	http://www.tasu.edu.ng/	NG
Federal University of Agriculture Makurdi 	http://www.uam.edu.ng/	NG
Busoga University 	http://www.busogauniversity.ac.ug/	UG
(3) Université Mohammed V Souissi Faculté des Sciences Juridiques Economiques et Sociales de Sale 	http://www.fsjess.ac.ma/	MA
École Supérieure de Design Art Com Sup 	http://www.ecole-artcom.com/	MA
(3) Université Hassan II Ain Chock Faculté des Sciences Juridiques Economiques et Sociales de Casablanca 	http://www.fsjes-uh2c.ac.ma/	MA
Ethiopian Civil Service College 	http://www.ecsc.edu.et/	ET
Centre Universitaire de Mila 	http://www.centre-univ-mila.dz/	DZ
Institut National du Travail et des Études Sociales 	http://www.intes.rnu.tn/	TN
Universidade São Tomás de Moçambique 	http://www.ustm.ac.mz/	MZ
Faculté de Management et de Commerce International 	http://www.fmci.ens.tn/	TN
Faculté des Sciences Juridiques Economiques et de Gestion de Jendouba 	http://www.fsjegj.rnu.tn/	TN
Baze University Kuchigoro 	http://www.bazeuniversity.edu.ng/	NG
École Supérieure de la Magistrature 	http://www.esm.dz/	DZ
Universidade Independente de Angola 	http://www.unia.ao/	AO
(3) Université Ibnou Zohr Faculté des Sciences Juridiques Économiques et Sociales Agadir 	http://www.fsjes-agadir.org/	MA
Modibbo Adama University of Technology Yola (Federal University of Technology) 	http://mautech.edu.ng/	NG
Solusi University 	http://www.solusi.ac.zw/	ZW
Hope Africa University  	http://www.hopeafricauniversity.org/	BI
(1) Université Tunis Carthage 	http://www.utc.ens.tn/	TN
Maryknoll Institute of African Studies Nairobi 	http://www.mias.edu/	KE
Uganda Management Institute 	http://www.umi.ac.ug/	UG
Institut Supérieur des Études Technologiques de Sousse 	http://www.isetso.rnu.tn/	TN
Heliopolis University (Sekem University) 	http://www.hu.edu.eg/	EG
École Nationale d'Ingénieurs de Gabès 	http://www.enig.rnu.tn/	TN
University Shendi 	http://www.ush.sd/	SD
Université Catholique d'Afrique Centrale 	http://www.apdhac.org/	CM
Nkumba University 	http://www.nkumbauniversity.ac.ug/	UG
Veritas University 	http://www.veritas.edu.ng/	NG
École Supérieure Internationale de Gestion ESIG 	http://www.esigmaroc.com/	MA
(1) Kaduna State University 	http://www.kasuportal.net/	NG
University of Arusha 	http://www.universityofarusha.ac.tz/	TZ
Al Asmarya University of Islamic Sciences 	http://www.asmarya.edu.ly/	LY
(1) Saint Paul’s University Limuru 	http://www.stpaulslimuru.ac.ke/	KE
Université Catholique de Bukavu 	http://www.ucbukavu.org/	CD
Université de N'djamena 	http://www.univ-ndjamena.org/	TD
State University of Zanzibar 	http://www.suza.ac.tz/	TZ
ENIT-LAMSIN 	http://www.lamsin.rnu.tn/	TN
Ondo State University of Science & Technology Okitipupa 	http://www.osustech.edu.ng/	NG
Modern Sciences & Arts University 	http://www.msa.edu.eg/	EG
University of Mkar 	http://unimkar.edu.ng/	NG
École Supérieure de Journalisme et de Communication ESJC 	http://www.esjc.ma/	MA
(1) Kwara State Polytechnic Ilorin 	http://www.kwarapolytechnic.com/	NG
University of Abuja 	http://www.unibuja.edu.ng/	NG
Bardhera Polytechnic 	http://www.baardheerepolytechnic.org/	SO
(3) Université Sidi Mohammed Ben Abdellah Faculté des Lettres et des Sciences Humaines Sais Fes 	http://www.fls-usmba.ac.ma/	MA
Université du Sahel 	http://unis.sn/	SN
Université de Fianarantsoa 	http://www.univ-fianar.mg/	MG
(3) Universite Hassan II Ain Chock Faculté des Lettres et des Sciences Humaines Ain Chock 	http://www.flsh-uh2c.ac.ma/	MA
Great Lakes University of Kisumu 	http://www.gluk.ac.ke/	KE
Methodist University College Ghana 	http://www.mucg.edu.gh/	GH
Federal University Otuoke Bayelsa 	http://www.fuotuoke.edu.ng/	NG
Obong University 	http://www.obonguniversity.net/	NG
University of Science and Technology Omdurman 	http://www.ust.edu.sd/	SD
University of Lusaka 	http://www.unilus.ac.zm/	ZM
Moshi University College of Co-operative and Business Studies 	http://www.muccobs.ac.tz/	TZ
Damietta University 	http://www.du.edu.eg/	EG
Institut Supérieur de la Communication, des Affaires et du Management Madagascar 	http://www.iscam-mada.com/	MG
Institut Specialise du Cinema et de l'Audiovisuel 	http://www.isca.ac.ma/	MA
Université de Mahajanga 	http://www.univ-mahajanga.mg/	MG
Muslim University of Morogoro 	http://www.mum.ac.tz/	TZ
(3) Université Cadi Ayyad École Normale Supérieure de Marrakech 	http://www.ens-marrakech.ac.ma/	MA
(3) Université Chouaib Eddoukali École Nationale des Sciences Appliquées El Jadida 	http://www.ensaj.ac.ma/	MA
Weill Bugando University College of Health Sciences 	http://www.bugando.ac.tz/	TZ
École Supérieure d'Architecture de Casablanca EAC 	http://www.ecole-archi-casa.com/	MA
École Supérieure de Technologie et d'Informatique 	http://www.esti.rnu.tn/	TN
(1) Institut Supérieur de l'Admistration 	http://www.isa.ma/	MA
Institut Supérieur des Études Technologiques de Sfax 	http://www.isetsf.rnu.tn/	TN
Renaissance University Enugu 	http://www.rnu.edu.ng/	NG
Delta State University Nigeria 	http://www.delsu.edu.ng/	NG
Université d'Alger 3 	http://www.univ-alger3.dz/	DZ
Scott Theological College 	http://www.scott.ac.ke/	KE
Centre Universitaire de Aïn Témouchent 	http://www.cuniv-aintemouchent.dz/	DZ
Institut Supérieur de l'Education et de la Formation Continue 	http://www.isefc.rnu.tn/	TN
Botswana Accountancy College 	http://www.bac.ac.bw/	BW
Institut Supérieur de Gestión Sousse 	http://www.isgs.rnu.tn/	TN
École Polytechnique Privée d'Agadir 	http://www.e-polytechnique.ma/	MA
Cavendish University Zambia 	http://www.cavendishza.org/	ZM
Puntland State University 	http://puntlandstateuniversity.com/	SO
École Supérieure en Ingénierie d'Information Télécommunication et de Management ESTEM 	http://www.estem.ma/	MA
African University of Science & Technology Abuja 	http://aust-abuja.org/	NG
Landmark University 	http://lmu.edu.ng/	NG
(3) Université Ibn Tofail Faculté des Sciences Kénitra 	http://www.fsk-uit.ma/	MA
Etablissement Dar El hadith El Hassania 	http://www.edhh.org/	MA
Nugaal University 	http://www.nugaaluniversity.com/	SO
Polytechnic Ibadan 	http://www.polyibadan.edu.ng/	NG
Petroleum Training and Qualifying Institute 	http://www.ptqi.edu.ly/	LY
Universidade Metropolitana de Angola 	http://www.unimetroangola.com/	AO
Université Libre des Pays des Grands Lacs 	http://www.ulpgl.net/	CD
University of the Holy Quran and Islamic Sciences 	http://www.quran-unv.edu.sd/	SD
Ndejje University 	http://www.ndejjeuniversity.ac.ug/	UG
Université Protestante du Congo 	http://www.upc-rdc.cd/	CD
Institut Supérieur des Études Technologiques de Djerba 	http://www.isetjb.rnu.tn/	TN
Chuka University 	http://www.cuc.ac.ke/	KE
Sir Seewoosagur Ramgoolam Medical College 	http://www.ssrmedicalcollege.com/	MU
Federal Polytechnic Nasarawa 	http://fedpolynasonline.com/	NG
Nigerian Defence Academy Kaduna 	http://www.nda.edu.ng/	NG
(3) Université Ibn Tofail Faculté des Sciences Juridiques Economiques et Sociales Kénitra 	http://www.fsjesk.ma/	MA
Université Méditerranéenne Tunis 	http://www.umlt.ens.tn/	TN
École Supérieure de Management du Commerce et d'Informatique Sup Management 	http://www.supmanagement.ma/	MA
(1) Université Internationale de Tunis 	http://www.uit.ens.tn/	TN
Institut Supérieur d'Informatique Appliquée et de Management ISIAM 	http://www.isiam.ma/	MA
(3) Université Mohammed V Souissi Faculté des Sciences Juridiques Economiques et Sociales 	http://www.fdes.ac.ma/	MA
Université de Parakou 	http://www.up.bj/	BJ
Imo State University Owerri 	http://imsuonline.edu.ng/	NG
Instituto Superior de Relações Internacionais 	http://www.isri.ac.mz/	MZ
Tumaini University Dar es Salaam College 	http://www.tumainidsm.ac.tz/	TZ
Institut Supérieur d’Informatique et de Gestion 	http://www.isigburkina.org/	BF
Adeleke University Ede 	http://www.adelekeuniversity.edu.ng/	NG
Akhbar El Yom Academy 	http://www.akhbaracademy.edu.eg/	EG
(3) Universidade Agostinho Neto Faculdade de Medicina 	http://www.fmuan.ao/	AO
Red Sea University 	http://www.rsu.edu.sd/	SD
University of Imam Mahdi 	http://www.elmahdi.edu.sd/	SD
Mulungushi University 	http://www.mu.ac.zm/	ZM
(1) Northwest University Kano 	http://www.nwu.edu.ng/	NG
Takoradi Polytechnic 	http://www.tpoly.edu.gh/	GH
Université Centre Universitaire de Ghardaia 	http://www.univ-ghardaia.dz/	DZ
Centre Universitaire de Bouira 	http://www.cu-bouira.dz/	DZ
Presbyterian University of East Africa 	http://puea.ac.ke/	KE
Universidade Técnica de Angola 	http://www.utanga.co.ao/	AO
Midrand Graduate Institute 	http://www.mgi.ac.za/	ZA
Bakhtalruda University / University of Bakht Alruda 	http://www.bakhtalruda.edu.sd/	SD
(3) Université Abdelmalek Essaddi Faculté des Sciences Juridiques Economiques et Sociales Tanger 	http://fdtanger.ma/	MA
Northrise University  	http://www.northriseuniversity.com/	ZM
Université Sultan Moulay Slimane Beni Mellal 	http://usms.ma/	MA
University of Elmergib 	http://www.elmergib.edu.ly/	LY
École Supérieure des Multimédia Informatique et Réseaux SUPEMIR 	http://www.supemir.com/	MA
Institut Supérieur des Études Technologiques de Rades 	http://www.isetr.rnu.tn/	TN
College of Business Education 	http://www.cbe.ac.tz/	TZ
Garden City University College 	http://www.gcuc.edu.gh/	GH
Institut Marocain de Management IMM 	http://www.imm.ac.ma/	MA
Akwa Ibom State University of Technology Uyo 	http://www.akutech.edu.ng/	NG
Universidade Lúrio 	http://www.unilurio.ac.mz/	MZ
Federal University Dutse Jigawa State 	http://www.fud.edu.ng/	NG
Bondo University College 	http://www.bondo-uni.ac.ke/	KE
(3) Université Cadi Ayyad École Nationale des Sciences Appliquées Safi 	http://ensas.fertat.com/	MA
Federal Polytechnic Ilaro 	http://www.federalpolyilaro.edu.ng/	NG
Botswana International University of Science and Technology 	http://www.biust.ac.bw/	BW
École Normale Supérieure de Tunis 	http://www.ens.rnu.tn/	TN
Ambo University 	http://www.ambou.edu.et/	ET
Université d'Alger 2 	http://www.univ-alger2.dz/	DZ
Zanzibar University  	http://www.zanvarsity.ac.tz/	TZ
Plateau State University 	http://www.plasu.edu.ng/	NG
Gretsa University 	http://www.gretsauniversity.ac.ke/	KE
École des Hautes Etudes Commerciales et Informatiques HECI 	http://www.groupeheci.ac.ma/	MA
International University of Management 	http://www.ium.edu.na/	NA
Groupe Ecole Supérieure de Gestion ESG Maroc 	http://www.esg.ma/	MA
Université de Bangui 	http://www.univ-bangui.net/	CF
National College for Medical & Technical Studies 	http://www.nc.edu.sd/	SD
École Polyvalente Supérieure d'Informatique et d'Electronique EPSIEL 	http://www.epsiel.net/	MA
(3) Université Moulay Ismail Faculté des Sciences et Techniques Errachidia 	http://www.fste-umi.ma/	MA
Victoria University        	http://vu.ac.ug/	UG
Anambra State University of Science & Technology Uli 	http://ansu.edu.ng/	NG
Pan Africa Christian University 	http://www.pacuniversity.ac.ke/	KE
Federal Polytechnic Ede 	http://www.federalpolyede.edu.ng/	NG
Institut Supérieur des Études Technologiques de Kairouan 	http://www.isetkr.rnu.tn/	TN
East Africa University Bosaso 	http://www.eastafricauniversity.net/	SO
Madonna University Nigeria 	http://www.madonnauniversity.edu.ng/	NG
Teofilo Kisanji University 	http://www.teku.ac.tz/	TZ
Bamenda University of Science & Technology 	http://www.bust.bamendauniversity.com/	CM
Institut de Management & Business Technology Rabat 	http://www.imbt.ma/	MA
Tanzanian Training Centre for International Health 	http://www.healthtrainingifakara.org/	TZ
ISM Private Business School 	http://www.ism.sn/	SN
International Health Sciences University 	http://www.ihsu.ac.ug/	UG
Institut Supérieur des Études Technologiques de Madhia 	http://www.isetma.rnu.tn/	TN
Catholic University College of Ghana 	http://www.cug.edu.gh/	GH
Ghana Christian University College 	http://www.ghanacu.org/	GH
Universidad Nacional de Guinea Ecuatorial 	http://www.unge.gq/	GQ
Karatina University College 	http://www.karatinauniversity.ac.ke/	KE
Université Protestante d'Afrique Centrale 	http://www.upac-edu.org/	CM
Federal Polytechnic Offa 	http://www.fedpoffa.edu.ng/	NG
Fountain University Osogbo 	http://www.fountainuniversity.edu.ng/	NG
(3) Université Moulay Ismail Faculté Polydisciplinaire Errachidia 	http://www.fpe-umi.net/	MA
Central University 	http://central.edu.gh/	GH
(3) Université Moulay Ismail École Normale Supérieure Meknes 	http://www.ens-meknes.ma/	MA
Institut Supérieur de Gestión et de Planification 	http://www.isgp.dz/	DZ
(3) Université Sultan Moulay Slimane Faculté des Lettres et Sciences Humaines Beni Mellal 	http://www.flshbm.ma/	MA
National Mathematical Centre 	http://nmcabuja.org/	NG
Knutsford University College 	http://knutsford.edu.gh/	GH
Admas University College Hargeisa 	http://www.admashmc.com/	SO
Institut Maghrébin d'Economie Douanière et Fiscale (Institut Algero Tunisien) 	http://www.iedf-dz.com/	DZ
Kordofan University 	http://kordofan.edu.sd/	SD
Amoud University 	http://amouduniversity.org/	SO
Wollo University 	http://www.wu.edu.et/	ET
Bingham University New Karu 	http://www.binghamuni.edu.ng/	NG
Mwalimu Nyerere Memorial Academy 	http://www.mnma.ac.tz/	TZ
